type,created,latitude,longitude,no_sighted,data_source_id,data_source_comments,m,day,year,month,date,date_ymd,time,J,K,L,sum_jkl,srkw_generic,srkw_type,srkw,biggs,sum_srkw_biggs,south,southeast,southwest,north,northeast,northwest,east,west,dir_sum
,2019-03-23 08:57:08,48.55153945,-123.1735457,,1553331428916.0,acoustic entry: ~1:57 a.m. local time I heard ~4 SRKW calls repeated in a short ~20 second period,3,23,2019,Mar,Mar-23,2019-3-23,08:57:08,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
,2019-03-26 19:43:46,48.72886465,-123.1262972,,1553629426133.0,hearsay entry: 12:20 Dave E from CWR reports J pod southbound in Boundary Pass,3,26,2019,Mar,Mar-26,2019-3-26,19:43:46,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,2019-04-07 17:07:01,47.79791529,-122.4267761,,1554656821792.0,"visual entry: Orca: 10:00- residents in Puget Sound. Presume Js but not confirmed. Spread across channel off Point Wells and kingston, and just north of and south of. Active foraging.  Slow trend northbound.",4,7,2019,Apr,Apr-7,2019-4-7,17:07:01,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
,2019-04-25 19:14:51,48.80016915,-122.9884765,,1556219691516.0,visual entry: J pod heading NE with J16 trailing 1/2 mi to SW,4,25,2019,Apr,Apr-25,2019-4-25,19:14:51,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2
,2019-07-05 17:52:34,48.55678519,-123.1899069,,1562349154545.0,"visual entry: Text from Alisa: ""SRKWs in Haro. Currently on OS.""",7,5,2019,Jul,Jul-5,2019-7-5,17:52:34,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
,2019-07-09 06:50:50,48.55223589,-123.1802118,,1562655050220.0,visual entry: JK pods northbound (CWR report #43),7,9,2019,Jul,Jul-9,2019-7-9,06:50:50,1,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1
,2019-07-09 06:54:27,48.57913698,-123.184867,,1562655267139.0,visual entry: JK pods southbound (CWR report #43),7,9,2019,Jul,Jul-9,2019-7-9,06:54:27,1,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,2019-07-09 06:57:57,48.47628721,-123.103627,,1562655477153.0,visual entry: JK pods Hannah Heights to Eagle Point (CWR report #43),7,9,2019,Jul,Jul-9,2019-7-9,06:57:57,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
,2019-07-09 07:00:24,48.51246998,-123.1588273,,1562655624289.0,visual entry: JK pods near Lime Kiln (CWR report #43),7,9,2019,Jul,Jul-9,2019-7-9,07:00:24,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
,2019-09-17 18:35:03,47.80032407,-122.4631741,,1568745303046.0,visual entry: Male SRKW,9,17,2019,Sep,Sep-17,2019-9-17,18:35:03,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
