day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
27,May,2010,200,0,2,"15,000",0.00,0,0,0,0
28,May,2010,200,0,2,"14,400",0.00,0,0,0,0
29,May,2010,200,2,2,"12,800",0.16,0,0,0,0
30,May,2010,200,3,2,"12,500",0.24,0,0,0,0
31,May,2010,200,1,2,"12,400",0.08,0,0,0,0
01,Jun,2010,200,0,2,"11,700",0.00,0,0,0,0
02,Jun,2010,200,0,2,"12,400",0.00,0,0,0,0
03,Jun,2010,200,1,2,"11,100",0.09,0,0,0,0
04,Jun,2010,200,1,2,"10,900",0.09,0,0,0,0
05,Jun,2010,200,1,2,"10,700",0.09,0,0,0,0
06,Jun,2010,200,6,2,"10,800",0.56,0,0,0,0
07,Jun,2010,200,1,2,"10,800",0.09,0,0,0,0
08,Jun,2010,200,3,2,"11,600",0.26,0,0,0,0
09,Jun,2010,200,9,2,"11,500",0.78,0,0,0,0
10,Jun,2010,200,2,2,"11,900",0.17,0,0,0,0
11,Jun,2010,200,4,2,"11,100",0.36,0,0,0,0
12,Jun,2010,200,6,2,"10,800",0.56,0,0,0,0
13,Jun,2010,200,1,2,"11,300",0.09,0,0,0,0
14,Jun,2010,200,3,2,"11,500",0.26,0,0,0,0
15,Jun,2010,200,2,2,"10,700",0.19,0,0,0,0
16,Jun,2010,200,8,2,"10,900",0.73,0,0,0,0
17,Jun,2010,200,0,2,"10,100",0.00,0,0,0,0
18,Jun,2010,200,14,2,"10,900",1.28,0,0,0,0
19,Jun,2010,200,4,2,"10,400",0.38,0,0,0,0
20,Jun,2010,200,7,2,"10,200",0.69,0,0,0,0
21,Jun,2010,200,3,2,"10,500",0.29,0,0,0,0
22,Jun,2010,200,14,2,"11,200",1.25,0,0,0,0
23,Jun,2010,200,14,2,"11,000",1.27,0,0,0,0
24,Jun,2010,200,22,2,"11,700",1.88,0,0,0,0
25,Jun,2010,200,7,2,"11,100",0.63,0,0,0,0
26,Jun,2010,200,14,2,"11,300",1.24,0,0,0,0
27,Jun,2010,200,11,2,"10,600",1.04,0,0,0,0
28,Jun,2010,200,30,2,"11,000",2.73,0,0,0,0
29,Jun,2010,200,5,2,"10,500",0.48,0,0,0,0
30,Jun,2010,200,20,2,"10,600",1.89,0,0,0,0
01,Jul,2010,200,8,2,"10,700",0.75,0,0,0,0
02,Jul,2010,200,30,2,"12,500",2.40,0,0,0,0
03,Jul,2010,200,29,2,"11,400",2.54,0,0,0,0
04,Jul,2010,200,45,2,"11,900",3.78,0,0,0,0
05,Jul,2010,200,13,2,"11,800",1.10,0,0,0,0
06,Jul,2010,200,43,2,"13,600",3.16,0,0,0,0
07,Jul,2010,200,24,2,"12,900",1.86,0,0,0,0
08,Jul,2010,200,12,2,"13,000",0.92,0,0,0,0
09,Jul,2010,200,11,2,"12,700",0.87,0,0,0,0
10,Jul,2010,200,50,2,"13,600",3.68,0,0,0,0
11,Jul,2010,200,18,2,"13,000",1.38,0,0,0,0
12,Jul,2010,200,9,2,"12,100",0.74,0,0,0,0
13,Jul,2010,200,1,2,"10,700",0.09,0,0,0,0
14,Jul,2010,200,29,2,"11,800",2.46,0,0,0,0
15,Jul,2010,200,21,2,"11,500",1.83,0,0,0,0
16,Jul,2010,200,17,2,"11,600",1.47,0,0,0,0
17,Jul,2010,200,21,2,"11,900",1.76,0,0,0,0
18,Jul,2010,200,20,2,"12,000",1.67,0,0,0,0
19,Jul,2010,200,18,2,"12,500",1.44,0,0,0,0
20,Jul,2010,200,23,2,"13,500",1.70,0,0,0,0
21,Jul,2010,200,15,2,"15,300",0.98,0,0,0,0
22,Jul,2010,200,16,2,"16,000",1.00,0,0,0,0
23,Jul,2010,200,31,2,"17,600",1.76,0,0,0,0
24,Jul,2010,200,36,2,"17,200",2.09,0,0,0,0
25,Jul,2010,200,16,2,"18,300",0.87,0,0,0,0
26,Jul,2010,200,7,2,"13,600",0.51,0,0,0,0
27,Jul,2010,200,11,2,"13,800",0.80,0,0,0,0
28,Jul,2010,200,7,2,"13,300",0.53,0,0,0,0
29,Jul,2010,200,9,2,"14,600",0.62,0,0,0,0
30,Jul,2010,200,0,2,"12,800",0.00,0,0,0,0
31,Jul,2010,200,7,2,"14,400",0.49,0,0,0,0
01,Aug,2010,200,12,2,"14,100",0.85,0,0,0,0
02,Aug,2010,200,9,2,"15,500",0.58,0,0,0,0
03,Aug,2010,200,16,2,"14,100",1.13,0,0,0,0
04,Aug,2010,200,8,2,"15,800",0.51,0,0,0,0
05,Aug,2010,200,39,2,"17,900",2.18,0,0,0,0
06,Aug,2010,200,24,2,"20,400",1.18,0,0,0,0
07,Aug,2010,200,30,2,"18,100",1.66,0,0,0,0
08,Aug,2010,200,4,2,"19,100",0.21,0,0,0,0
09,Aug,2010,200,18,2,"16,600",1.08,0,0,0,0
10,Aug,2010,200,7,2,"17,600",0.40,0,0,0,0
11,Aug,2010,200,27,2,"17,200",1.57,0,0,0,0
12,Aug,2010,200,6,2,"17,000",0.35,0,0,0,0
13,Aug,2010,200,15,2,"16,400",0.91,0,0,0,0
14,Aug,2010,200,14,2,"19,600",0.71,0,0,0,0
15,Aug,2010,200,44,2,"18,600",2.37,0,0,0,0
16,Aug,2010,200,43,2,"19,800",2.17,0,0,0,0
17,Aug,2010,200,33,2,"15,900",2.08,0,0,0,0
19,Aug,2010,200,43,2,"18,100",2.38,0,0,0,0
20,Aug,2010,200,19,2,"18,500",1.03,0,0,0,0
21,Aug,2010,200,42,2,"19,200",2.19,0,0,0,0
22,Aug,2010,200,35,2,"21,300",1.64,0,0,0,0
24,Aug,2010,200,24,2,"18,400",1.30,0,0,0,0
27,Aug,2010,200,15,2,"17,100",0.88,0,0,0,0
28,Aug,2010,200,13,2,"19,000",0.68,0,0,0,0
29,Aug,2010,200,7,2,"16,700",0.42,0,0,0,0
31,Aug,2010,200,18,2,"17,700",1.02,0,0,0,0
04,Sep,2010,200,9,2,"17,100",0.53,0,0,0,0
08,Sep,2010,200,16,2,"16,900",0.95,0,0,0,0
10,Sep,2010,200,24,2,"17,200",1.40,0,0,0,0
12,Sep,2010,200,6,2,"17,200",0.35,0,0,0,0
14,Sep,2010,200,9,2,"16,500",0.55,0,0,0,0
16,Sep,2010,200,11,2,"16,800",0.65,0,0,0,0
18,Sep,2010,200,11,2,"18,700",0.59,0,0,0,0
20,Sep,2010,200,16,2,"18,500",0.86,0,0,0,0
22,Sep,2010,200,27,2,"17,700",1.53,0,0,0,0
24,Sep,2010,200,33,2,"19,600",1.68,0,0,0,0
26,Sep,2010,200,14,2,"20,100",0.70,0,0,0,0
28,Sep,2010,200,6,2,"21,000",0.29,0,0,0,0
30,Sep,2010,200,7,2,"18,900",0.37,0,0,0,0
02,Oct,2010,200,68,2,"23,800",2.86,0,0,0,0
04,Oct,2010,200,58,2,"25,500",2.27,0,0,0,0
06,Oct,2010,200,11,2,"19,500",0.56,0,0,0,0
08,Oct,2010,200,17,2,"20,900",0.81,0,0,0,0
10,Oct,2010,200,14,2,"23,000",0.61,0,0,0,0
12,Oct,2010,200,7,2,"23,500",0.30,0,0,0,0
14,Oct,2010,200,1,2,"20,800",0.05,0,0,0,0
16,Oct,2010,200,1,2,"19,500",0.05,0,0,0,0
18,Oct,2010,200,1,2,"19,600",0.05,0,0,0,0
20,Oct,2010,200,2,2,"19,100",0.10,0,0,0,0
