day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
02,Jun,2013,200,0,2,"11,100",0.00,0,0,0,0
03,Jun,2013,200,0,2,"11,500",0.00,0,0,0,0
04,Jun,2013,200,0,2,"11,700",0.00,0,0,0,0
05,Jun,2013,200,2,2,"11,500",0.17,0,0,0,0
06,Jun,2013,200,0,2,"11,200",0.00,0,0,0,0
07,Jun,2013,200,0,2,"11,200",0.00,0,0,0,0
08,Jun,2013,200,0,2,"11,400",0.00,0,0,0,0
09,Jun,2013,200,1,2,"11,800",0.08,0,0,0,0
10,Jun,2013,200,0,2,"10,800",0.00,0,0,0,0
11,Jun,2013,200,0,2,"11,400",0.00,0,0,0,0
12,Jun,2013,200,0,2,"11,200",0.00,0,0,0,0
13,Jun,2013,200,1,2,"11,800",0.08,0,0,0,0
14,Jun,2013,200,3,2,"11,800",0.25,0,0,0,0
15,Jun,2013,200,1,2,"11,400",0.09,0,0,0,0
16,Jun,2013,200,1,2,"11,800",0.08,0,0,0,0
17,Jun,2013,200,4,2,"11,400",0.35,0,0,0,0
18,Jun,2013,200,0,2,"11,400",0.00,0,0,0,0
19,Jun,2013,200,0,2,"11,600",0.00,0,0,0,0
20,Jun,2013,200,0,2,"11,200",0.00,0,0,0,0
21,Jun,2013,200,1,2,"11,600",0.09,0,0,0,0
22,Jun,2013,200,2,2,"11,700",0.17,0,0,0,0
23,Jun,2013,200,0,2,"11,900",0.00,0,0,0,0
24,Jun,2013,200,1,2,"11,500",0.09,0,0,0,0
25,Jun,2013,200,4,2,"11,500",0.35,0,0,0,0
26,Jun,2013,200,5,2,"11,500",0.43,0,0,0,0
27,Jun,2013,200,0,2,"11,100",0.00,0,0,0,0
28,Jun,2013,200,0,2,"11,200",0.00,0,0,0,0
29,Jun,2013,200,0,2,"10,800",0.00,0,0,0,0
30,Jun,2013,200,2,2,"11,000",0.18,0,0,0,0
01,Jul,2013,200,0,2,"11,400",0.00,0,0,0,0
02,Jul,2013,200,0,2,"11,300",0.00,0,0,0,0
03,Jul,2013,200,1,2,"11,300",0.09,0,0,0,0
04,Jul,2013,200,2,2,"11,500",0.17,0,0,0,0
05,Jul,2013,200,3,2,"11,500",0.26,0,0,0,0
06,Jul,2013,200,1,2,"11,600",0.09,0,0,0,0
07,Jul,2013,200,11,2,"12,800",0.86,0,0,0,0
08,Jul,2013,200,1,2,"12,000",0.08,0,0,0,0
09,Jul,2013,200,0,2,"12,600",0.00,0,0,0,0
10,Jul,2013,200,6,2,"13,500",0.44,0,0,0,0
11,Jul,2013,200,14,2,"14,200",0.99,0,0,0,0
12,Jul,2013,200,4,2,"13,800",0.29,0,0,0,0
13,Jul,2013,200,2,2,"13,200",0.15,0,0,0,0
14,Jul,2013,200,2,2,"13,900",0.14,0,0,0,0
15,Jul,2013,200,4,2,"13,700",0.29,0,0,0,0
16,Jul,2013,200,5,2,"13,400",0.37,0,0,0,0
17,Jul,2013,200,1,2,"14,600",0.07,0,0,0,0
18,Jul,2013,200,1,2,"15,000",0.07,0,0,0,0
19,Jul,2013,200,2,2,"16,200",0.12,0,0,0,0
20,Jul,2013,200,7,2,"15,800",0.44,0,0,0,0
21,Jul,2013,200,10,2,"16,300",0.61,0,0,0,0
22,Jul,2013,200,14,2,"16,800",0.83,0,0,0,0
23,Jul,2013,200,11,2,"16,600",0.66,0,0,0,0
24,Jul,2013,200,8,2,"15,900",0.50,0,0,0,0
25,Jul,2013,200,10,2,"16,700",0.60,0,0,0,0
26,Jul,2013,200,0,2,"13,300",0.00,0,0,0,0
27,Jul,2013,200,2,2,"14,700",0.14,0,0,0,0
28,Jul,2013,200,5,2,"14,800",0.34,0,0,0,0
29,Jul,2013,200,1,2,"15,200",0.07,0,0,0,0
30,Jul,2013,200,0,2,"14,800",0.00,0,0,0,0
31,Jul,2013,200,5,2,"16,800",0.30,0,0,0,0
01,Aug,2013,200,12,2,"16,300",0.74,0,0,0,0
02,Aug,2013,200,17,2,"17,800",0.96,0,0,0,0
03,Aug,2013,200,17,2,"16,400",1.04,0,0,0,0
04,Aug,2013,200,15,2,"17,400",0.86,0,0,0,0
05,Aug,2013,200,15,2,"16,500",0.91,0,0,0,0
06,Aug,2013,200,19,2,"18,000",1.06,0,0,0,0
07,Aug,2013,200,6,2,"15,800",0.38,0,0,0,0
08,Aug,2013,200,26,2,"17,700",1.47,0,0,0,0
09,Aug,2013,200,27,2,"16,800",1.61,0,0,0,0
10,Aug,2013,200,7,2,"15,900",0.44,0,0,0,0
11,Aug,2013,200,3,2,"15,500",0.19,0,0,0,0
12,Aug,2013,200,1,2,"16,000",0.06,0,0,0,0
13,Aug,2013,200,6,2,"15,800",0.38,0,0,0,0
14,Aug,2013,200,10,2,"16,700",0.60,0,0,0,0
15,Aug,2013,200,20,2,"17,400",1.15,0,0,0,0
16,Aug,2013,200,25,2,"18,400",1.36,0,0,0,0
17,Aug,2013,200,15,2,"16,800",0.89,0,0,0,0
18,Aug,2013,200,24,2,"18,500",1.30,0,0,0,0
19,Aug,2013,200,37,2,"17,500",2.11,0,0,0,0
20,Aug,2013,200,49,2,"19,500",2.51,0,0,0,0
21,Aug,2013,200,61,2,"17,800",3.43,0,0,0,0
22,Aug,2013,200,68,2,"19,800",3.43,0,0,0,0
23,Aug,2013,200,49,2,"18,300",2.68,0,0,0,0
24,Aug,2013,200,16,2,"16,700",0.96,0,0,0,0
25,Aug,2013,200,26,2,"16,700",1.56,0,0,0,0
26,Aug,2013,200,20,2,"17,100",1.17,0,0,0,0
27,Aug,2013,200,21,2,"16,600",1.27,0,0,0,0
28,Aug,2013,200,23,2,"20,100",1.14,0,0,0,0
29,Aug,2013,200,12,2,"16,000",0.75,0,0,0,0
30,Aug,2013,200,9,2,"17,100",0.53,0,0,0,0
31,Aug,2013,200,13,2,"16,100",0.81,0,0,0,0
02,Sep,2013,200,9,2,"16,100",0.56,0,0,0,0
04,Sep,2013,200,31,2,"16,500",1.88,0,0,0,0
06,Sep,2013,200,29,2,"16,600",1.75,0,0,0,0
08,Sep,2013,200,21,2,"16,400",1.28,0,0,0,0
10,Sep,2013,200,5,2,"15,600",0.32,0,0,0,0
12,Sep,2013,200,2,2,"15,200",0.13,0,0,0,0
14,Sep,2013,200,6,2,"15,900",0.38,0,0,0,0
16,Sep,2013,200,3,2,"16,000",0.19,0,0,0,0
18,Sep,2013,200,9,2,"16,700",0.54,0,0,0,0
20,Sep,2013,200,20,2,"17,500",1.14,0,0,0,0
22,Sep,2013,200,13,2,"19,400",0.67,0,0,0,0
24,Sep,2013,200,12,2,"18,900",0.63,0,0,0,0
26,Sep,2013,200,9,2,"19,400",0.46,0,0,0,0
28,Sep,2013,200,17,2,"21,900",0.78,0,0,0,0
30,Sep,2013,200,12,2,"21,300",0.56,0,0,0,0
02,Oct,2013,200,3,2,"22,700",0.13,0,0,0,0
04,Oct,2013,200,1,2,"19,500",0.05,0,0,0,0
06,Oct,2013,200,4,2,"20,400",0.20,0,0,0,0
08,Oct,2013,200,1,2,"19,400",0.05,0,0,0,0
10,Oct,2013,200,0,2,"18,400",0.00,0,0,0,0
12,Oct,2013,200,4,2,"24,800",0.16,0,0,0,0
14,Oct,2013,200,2,2,"21,800",0.09,0,0,0,0
16,Oct,2013,200,0,2,"18,400",0.00,0,0,0,0
18,Oct,2013,200,1,2,"19,900",0.05,0,0,0,0
20,Oct,2013,200,2,2,"17,500",0.11,0,0,0,0
