day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
26,May,2025,200,0,2,"15,000",0.00,0,0,0,0
27,May,2025,200,1,2,"14,900",0.07,0,0,0,0
28,May,2025,200,1,2,"13,400",0.07,0,0,0,0
29,May,2025,200,0,2,"16,500",0.00,0,0,0,0
30,May,2025,200,0,2,"12,500",0.00,0,0,0,0
31,May,2025,200,0,2,"12,300",0.00,0,0,0,0
01,Jun,2025,200,0,2,"11,700",0.00,0,0,0,0
02,Jun,2025,200,0,2,"11,900",0.00,0,0,0,0
03,Jun,2025,200,0,2,"11,200",0.00,0,0,0,0
04,Jun,2025,200,0,2,"11,600",0.00,0,0,0,0
05,Jun,2025,200,0,2,"11,700",0.00,0,0,0,0
06,Jun,2025,200,0,2,"11,700",0.00,0,0,0,0
07,Jun,2025,200,1,2,"12,000",0.08,0,0,0,0
08,Jun,2025,200,0,2,"11,300",0.00,0,0,0,0
09,Jun,2025,200,1,2,"11,800",0.08,0,0,0,0
10,Jun,2025,200,0,2,"11,500",0.00,0,0,0,0
11,Jun,2025,200,0,2,"11,500",0.00,0,0,0,0
12,Jun,2025,200,0,2,"11,700",0.00,0,0,0,0
13,Jun,2025,200,0,2,"12,500",0.00,0,0,0,0
14,Jun,2025,200,1,2,"13,800",0.07,0,0,0,0
15,Jun,2025,200,0,2,"12,100",0.00,0,0,0,0
16,Jun,2025,200,1,2,"11,800",0.08,0,0,0,0
17,Jun,2025,200,1,2,"11,900",0.08,0,0,0,0
18,Jun,2025,200,0,2,"11,100",0.00,0,0,0,0
19,Jun,2025,200,0,2,"11,400",0.00,0,0,0,0
20,Jun,2025,200,0,2,"12,000",0.00,0,0,0,0
21,Jun,2025,200,2,2,"12,000",0.17,0,0,0,0
22,Jun,2025,200,1,2,"11,200",0.09,0,0,0,0
23,Jun,2025,200,1,2,"14,700",0.07,0,0,0,0
24,Jun,2025,200,2,2,"15,000",0.13,0,0,0,0
25,Jun,2025,200,5,2,"14,800",0.34,0,0,0,0
26,Jun,2025,200,1,2,"14,800",0.07,0,0,0,0
27,Jun,2025,200,3,2,"16,100",0.19,0,0,0,0
28,Jun,2025,200,3,2,"13,300",0.23,0,0,0,0
29,Jun,2025,200,1,2,"13,100",0.08,0,0,0,0
30,Jun,2025,200,3,2,"12,300",0.24,0,0,0,0
01,Jul,2025,200,3,2,"10,900",0.28,0,0,0,0
02,Jul,2025,200,0,2,"11,100",0.00,0,0,0,0
03,Jul,2025,200,1,2,"11,200",0.09,0,0,0,0
04,Jul,2025,200,7,2,"11,800",0.59,0,0,0,0
05,Jul,2025,200,14,2,"13,700",1.02,0,0,0,0
06,Jul,2025,200,6,2,"15,500",0.39,0,0,0,0
07,Jul,2025,200,7,2,"16,400",0.43,0,0,0,0
08,Jul,2025,200,11,2,"16,300",0.67,0,0,0,0
09,Jul,2025,200,8,2,"16,700",0.48,0,0,0,0
10,Jul,2025,200,14,2,"16,500",0.85,0,0,0,0
11,Jul,2025,200,20,2,"16,500",1.21,0,0,0,0
12,Jul,2025,200,2,2,"15,200",0.13,0,0,0,0
13,Jul,2025,200,1,2,"13,700",0.07,0,0,0,0
14,Jul,2025,200,3,2,"13,400",0.22,0,0,0,0
15,Jul,2025,200,0,2,"14,000",0.00,0,0,0,0
16,Jul,2025,200,2,2,"12,100",0.17,0,0,0,0
17,Jul,2025,200,7,2,"12,500",0.56,0,0,0,0
18,Jul,2025,200,0,2,"12,200",0.00,0,0,0,0
19,Jul,2025,200,1,2,"13,600",0.07,0,0,0,0
20,Jul,2025,200,1,1,"8,100",0.12,0,0,0,0
21,Jul,2025,200,27,2,"17,100",1.58,0,0,0,0
22,Jul,2025,200,8,2,"16,500",0.48,0,0,0,0
23,Jul,2025,200,6,2,"16,200",0.37,0,0,0,0
24,Jul,2025,200,3,2,"16,200",0.19,0,0,0,0
25,Jul,2025,200,3,2,"15,000",0.20,0,0,0,0
26,Jul,2025,200,0,2,"15,500",0.00,0,0,0,0
27,Jul,2025,200,1,2,"15,600",0.06,0,0,0,0
28,Jul,2025,200,2,2,"15,800",0.13,0,0,0,0
