day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
08,Jun,2014,200,3,2,"11,500",0.26,0,0,0,0
09,Jun,2014,200,2,2,"12,000",0.17,0,0,0,0
10,Jun,2014,200,3,2,"12,400",0.24,0,0,0,0
11,Jun,2014,200,4,2,"12,500",0.32,0,0,0,0
12,Jun,2014,200,2,2,"12,100",0.17,0,0,0,0
13,Jun,2014,200,11,2,"12,500",0.88,0,0,0,0
14,Jun,2014,200,0,2,"12,500",0.00,0,0,0,0
15,Jun,2014,200,2,2,"12,800",0.16,0,0,0,0
16,Jun,2014,200,5,2,"13,000",0.38,0,0,0,0
17,Jun,2014,200,11,2,"14,200",0.77,0,0,0,0
18,Jun,2014,200,3,2,"12,100",0.25,0,0,0,0
19,Jun,2014,200,0,2,"12,600",0.00,0,0,0,0
20,Jun,2014,200,7,2,"12,700",0.55,0,0,0,0
21,Jun,2014,200,18,2,"13,100",1.37,0,0,0,0
22,Jun,2014,200,8,2,"13,500",0.59,0,0,0,0
23,Jun,2014,200,11,2,"13,500",0.81,0,0,0,0
24,Jun,2014,200,7,2,"13,900",0.50,0,0,0,0
25,Jun,2014,200,4,2,"13,900",0.29,0,0,0,0
26,Jun,2014,200,19,2,"14,700",1.29,0,0,0,0
27,Jun,2014,200,22,2,"14,700",1.50,0,0,0,0
28,Jun,2014,200,21,2,"14,000",1.50,0,0,0,0
29,Jun,2014,200,9,2,"13,200",0.68,0,0,0,0
30,Jun,2014,200,7,2,"13,200",0.53,0,0,0,0
01,Jul,2014,200,21,2,"13,600",1.54,0,0,0,0
02,Jul,2014,200,41,2,"14,300",2.87,0,0,0,0
03,Jul,2014,200,28,2,"13,600",2.06,0,0,0,0
04,Jul,2014,200,50,2,"14,800",3.38,0,0,0,0
05,Jul,2014,200,23,2,"13,900",1.65,0,0,0,0
06,Jul,2014,200,17,2,"13,700",1.24,0,0,0,0
07,Jul,2014,200,12,2,"13,500",0.89,0,0,0,0
08,Jul,2014,200,5,2,"13,500",0.37,0,0,0,0
09,Jul,2014,200,9,2,"14,700",0.61,0,0,0,0
10,Jul,2014,200,12,2,"15,100",0.79,0,0,0,0
11,Jul,2014,200,17,2,"16,200",1.05,0,0,0,0
12,Jul,2014,200,24,2,"17,400",1.38,0,0,0,0
13,Jul,2014,200,18,2,"17,400",1.03,0,0,0,0
14,Jul,2014,200,12,2,"14,700",0.82,0,0,0,0
15,Jul,2014,200,12,2,"15,500",0.77,0,0,0,0
16,Jul,2014,200,5,2,"15,500",0.32,0,0,0,0
17,Jul,2014,200,5,2,"15,200",0.33,0,0,0,0
18,Jul,2014,200,9,2,"14,600",0.62,0,0,0,0
19,Jul,2014,200,9,2,"14,700",0.61,0,0,0,0
20,Jul,2014,200,41,2,"16,200",2.53,0,0,0,0
21,Jul,2014,200,17,2,"16,800",1.01,0,0,0,0
22,Jul,2014,200,26,2,"16,600",1.57,0,0,0,0
23,Jul,2014,200,12,2,"16,700",0.72,0,0,0,0
24,Jul,2014,200,5,2,"15,000",0.33,0,0,0,0
25,Jul,2014,200,9,2,"17,100",0.53,0,0,0,0
26,Jul,2014,200,21,2,"16,300",1.29,0,0,0,0
27,Jul,2014,200,23,2,"18,100",1.27,0,0,0,0
28,Jul,2014,200,9,2,"14,800",0.61,0,0,0,0
29,Jul,2014,200,15,2,"14,400",1.04,0,0,0,0
30,Jul,2014,200,5,2,"14,800",0.34,0,0,0,0
31,Jul,2014,200,12,2,"15,200",0.79,0,0,0,0
01,Aug,2014,200,21,2,"16,300",1.29,0,0,0,0
02,Aug,2014,200,7,2,"17,000",0.41,0,0,0,0
03,Aug,2014,200,12,2,"16,300",0.74,0,0,0,0
04,Aug,2014,200,13,2,"17,100",0.76,0,0,0,0
05,Aug,2014,200,27,2,"17,300",1.56,0,0,0,0
06,Aug,2014,200,26,2,"19,200",1.35,0,0,0,0
07,Aug,2014,200,43,2,"17,700",2.43,0,0,0,0
08,Aug,2014,200,13,2,"18,300",0.71,0,0,0,0
09,Aug,2014,200,13,2,"15,900",0.82,0,0,0,0
10,Aug,2014,200,9,2,"17,200",0.52,0,0,0,0
11,Aug,2014,200,8,2,"16,600",0.48,0,0,0,0
12,Aug,2014,200,38,2,"17,900",2.12,0,0,0,0
13,Aug,2014,200,11,2,"16,200",0.68,0,0,0,0
14,Aug,2014,200,6,2,"16,600",0.36,0,0,0,0
15,Aug,2014,200,7,2,"15,400",0.45,0,0,0,0
16,Aug,2014,200,8,2,"17,200",0.47,0,0,0,0
17,Aug,2014,200,1,2,"15,800",0.06,0,0,0,0
18,Aug,2014,200,7,2,"18,100",0.39,0,0,0,0
20,Aug,2014,200,13,2,"18,500",0.70,0,0,0,0
21,Aug,2014,200,28,2,"17,200",1.63,0,0,0,0
22,Aug,2014,200,31,2,"19,300",1.61,0,0,0,0
23,Aug,2014,200,32,2,"17,700",1.81,0,0,0,0
24,Aug,2014,200,33,2,"19,800",1.67,0,0,0,0
26,Aug,2014,200,34,2,"20,300",1.67,0,0,0,0
28,Aug,2014,200,27,2,"20,200",1.34,0,0,0,0
29,Aug,2014,200,42,2,"17,800",2.36,0,0,0,0
30,Aug,2014,200,18,2,"17,600",1.02,0,0,0,0
31,Aug,2014,200,23,2,"17,400",1.32,0,0,0,0
06,Sep,2014,200,25,2,"17,800",1.40,0,0,0,0
10,Sep,2014,200,34,2,"17,100",1.99,0,0,0,0
12,Sep,2014,200,10,2,"13,700",0.73,0,0,0,0
16,Sep,2014,200,11,2,"16,300",0.67,0,0,0,0
18,Sep,2014,200,6,2,"16,600",0.36,0,0,0,0
20,Sep,2014,200,3,2,"16,500",0.18,0,0,0,0
22,Sep,2014,200,3,2,"16,800",0.18,0,0,0,0
24,Sep,2014,200,6,2,"17,300",0.35,0,0,0,0
26,Sep,2014,200,7,2,"17,300",0.40,0,0,0,0
28,Sep,2014,200,3,2,"17,600",0.17,0,0,0,0
30,Sep,2014,200,3,2,"17,000",0.18,0,0,0,0
02,Oct,2014,200,4,2,"18,300",0.22,0,0,0,0
04,Oct,2014,200,5,2,"21,500",0.23,0,0,0,0
06,Oct,2014,200,6,2,"19,800",0.30,0,0,0,0
08,Oct,2014,200,3,2,"19,400",0.15,0,0,0,0
10,Oct,2014,200,14,2,"25,700",0.54,0,0,0,0
12,Oct,2014,200,2,2,"22,400",0.09,0,0,0,0
14,Oct,2014,200,7,2,"22,700",0.31,0,0,0,0
16,Oct,2014,200,1,2,"21,400",0.05,0,0,0,0
18,Oct,2014,200,2,2,"22,900",0.09,0,0,0,0
20,Oct,2014,200,3,2,"22,600",0.13,0,0,0,0
