day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
22,May,2005,200,1,2,"9,800",0.10,0,0,0,0
23,May,2005,200,0,2,"10,400",0.00,0,0,0,0
24,May,2005,200,0,2,"10,700",0.00,0,0,0,0
25,May,2005,200,3,2,"9,500",0.32,0,0,0,0
26,May,2005,200,0,2,"8,800",0.00,0,0,0,0
27,May,2005,200,5,2,"9,700",0.52,0,0,0,0
28,May,2005,200,4,2,"11,300",0.35,0,0,0,0
29,May,2005,200,1,2,"10,800",0.09,0,0,0,0
30,May,2005,200,1,2,"10,200",0.10,0,0,0,0
31,May,2005,200,0,2,"9,800",0.00,0,0,0,0
01,Jun,2005,200,0,2,"10,100",0.00,0,0,0,0
02,Jun,2005,200,0,2,"8,700",0.00,0,0,0,0
03,Jun,2005,200,1,2,"9,300",0.11,0,0,0,0
04,Jun,2005,200,3,2,"10,200",0.29,0,0,0,0
05,Jun,2005,200,1,2,"10,400",0.10,0,0,0,0
06,Jun,2005,200,0,2,"9,900",0.00,0,0,0,0
07,Jun,2005,200,0,2,"9,900",0.00,0,0,0,0
08,Jun,2005,200,2,2,"9,300",0.22,0,0,0,0
09,Jun,2005,200,2,2,"10,300",0.19,0,0,0,0
10,Jun,2005,200,1,2,"10,500",0.10,0,0,0,0
11,Jun,2005,200,3,2,"10,300",0.29,0,0,0,0
12,Jun,2005,200,2,2,"10,400",0.19,0,0,0,0
13,Jun,2005,200,2,2,"11,600",0.17,0,0,0,0
14,Jun,2005,200,8,2,"11,400",0.70,0,0,0,0
15,Jun,2005,200,6,2,"12,200",0.49,0,0,0,0
16,Jun,2005,200,4,2,"12,200",0.33,0,0,0,0
17,Jun,2005,200,8,2,"12,400",0.65,0,0,0,0
18,Jun,2005,200,18,2,"12,300",1.46,0,0,0,0
19,Jun,2005,200,1,2,"13,000",0.08,0,0,0,0
20,Jun,2005,200,5,2,"14,200",0.35,0,0,0,0
21,Jun,2005,200,4,2,"13,500",0.30,0,0,0,0
22,Jun,2005,200,6,2,"14,300",0.42,0,0,0,0
23,Jun,2005,200,3,2,"13,500",0.22,0,0,0,0
24,Jun,2005,200,9,2,"12,900",0.70,0,0,0,0
25,Jun,2005,200,10,2,"13,000",0.77,0,0,0,0
26,Jun,2005,200,4,2,"11,900",0.34,0,0,0,0
27,Jun,2005,200,10,2,"11,600",0.86,0,0,0,0
28,Jun,2005,200,10,2,"11,800",0.85,0,0,0,0
29,Jun,2005,200,9,2,"10,900",0.83,0,0,0,0
30,Jun,2005,200,9,2,"12,200",0.74,0,0,0,0
01,Jul,2005,200,7,2,"10,700",0.65,0,0,0,0
02,Jul,2005,200,18,2,"12,600",1.43,0,0,0,0
03,Jul,2005,200,3,2,"11,400",0.26,0,0,0,0
04,Jul,2005,200,5,2,"11,500",0.43,0,0,0,0
05,Jul,2005,200,8,2,"10,600",0.75,0,0,0,0
06,Jul,2005,200,5,2,"10,400",0.48,0,0,0,0
07,Jul,2005,200,11,2,"10,800",1.02,0,0,0,0
08,Jul,2005,200,2,2,"10,100",0.20,0,0,0,0
09,Jul,2005,200,12,2,"9,400",1.28,0,0,0,0
10,Jul,2005,200,6,2,"9,800",0.61,0,0,0,0
11,Jul,2005,200,1,2,"8,600",0.12,0,0,0,0
12,Jul,2005,200,2,2,"9,900",0.20,0,0,0,0
13,Jul,2005,200,3,2,"9,800",0.31,0,0,0,0
14,Jul,2005,200,8,2,"10,300",0.78,0,0,0,0
15,Jul,2005,200,7,2,"9,700",0.72,0,0,0,0
16,Jul,2005,200,16,2,"10,300",1.55,0,0,0,0
17,Jul,2005,200,9,2,"11,200",0.80,0,0,0,0
18,Jul,2005,200,6,2,"10,500",0.57,0,0,0,0
19,Jul,2005,200,13,2,"12,500",1.04,0,0,0,0
20,Jul,2005,200,19,2,"12,200",1.56,0,0,0,0
21,Jul,2005,200,14,2,"13,100",1.07,0,0,0,0
22,Jul,2005,200,20,2,"11,800",1.69,0,0,0,0
23,Jul,2005,200,10,2,"12,800",0.78,0,0,0,0
24,Jul,2005,200,6,2,"12,000",0.50,0,0,0,0
25,Jul,2005,200,7,2,"11,800",0.59,0,0,0,0
26,Jul,2005,200,10,2,"11,700",0.85,0,0,0,0
27,Jul,2005,200,18,2,"12,800",1.41,0,0,0,0
28,Jul,2005,200,4,2,"10,500",0.38,0,0,0,0
29,Jul,2005,200,12,2,"10,700",1.12,0,0,0,0
30,Jul,2005,200,6,2,"12,200",0.49,0,0,0,0
31,Jul,2005,200,10,2,"11,700",0.85,0,0,0,0
01,Aug,2005,200,21,2,"13,200",1.59,0,0,0,0
02,Aug,2005,200,14,2,"12,600",1.11,0,0,0,0
03,Aug,2005,200,17,2,"14,300",1.19,0,0,0,0
04,Aug,2005,200,19,2,"14,000",1.36,0,0,0,0
05,Aug,2005,200,13,2,"14,400",0.90,0,0,0,0
06,Aug,2005,200,5,2,"9,900",0.51,0,0,0,0
07,Aug,2005,200,9,2,"10,400",0.87,0,0,0,0
08,Aug,2005,200,5,2,"10,900",0.46,0,0,0,0
09,Aug,2005,200,6,2,"11,500",0.52,0,0,0,0
10,Aug,2005,200,4,2,"12,600",0.32,0,0,0,0
11,Aug,2005,200,9,2,"11,400",0.79,0,0,0,0
12,Aug,2005,200,12,2,"12,200",0.98,0,0,0,0
13,Aug,2005,200,12,2,"14,000",0.86,0,0,0,0
14,Aug,2005,200,29,3,"25,300",1.15,0,0,0,0
15,Aug,2005,200,6,2,"14,500",0.41,0,0,0,0
16,Aug,2005,200,24,2,"17,900",1.34,0,0,0,0
17,Aug,2005,200,26,2,"17,300",1.50,0,0,0,0
18,Aug,2005,200,38,2,"17,600",2.16,0,0,0,0
19,Aug,2005,200,56,2,"16,000",3.50,0,0,0,0
20,Aug,2005,200,38,2,"15,800",2.41,0,0,0,0
21,Aug,2005,200,43,3,"23,700",1.81,0,0,0,0
22,Aug,2005,200,35,2,"17,400",2.01,0,0,0,0
23,Aug,2005,200,36,2,"15,500",2.32,0,0,0,0
24,Aug,2005,200,43,2,"16,200",2.65,0,0,0,0
25,Aug,2005,200,40,2,"16,200",2.47,0,0,0,0
26,Aug,2005,200,52,2,"16,000",3.25,0,0,0,0
27,Aug,2005,200,54,2,"17,000",3.18,0,0,0,0
28,Aug,2005,200,56,2,"19,300",2.90,0,0,0,0
29,Aug,2005,200,51,2,"17,300",2.95,0,0,0,0
30,Aug,2005,200,52,2,"21,800",2.39,0,0,0,0
31,Aug,2005,200,48,2,"16,900",2.84,0,0,0,0
02,Sep,2005,200,68,2,"17,500",3.89,0,0,0,0
04,Sep,2005,200,62,2,"19,300",3.21,0,0,0,0
06,Sep,2005,200,12,2,"16,300",0.74,0,0,0,0
08,Sep,2005,200,39,2,"17,200",2.27,0,0,0,0
10,Sep,2005,200,24,2,"16,800",1.43,0,0,0,0
12,Sep,2005,200,67,2,"21,400",3.13,0,0,0,0
14,Sep,2005,200,38,2,"17,100",2.22,0,0,0,0
16,Sep,2005,200,33,2,"17,800",1.85,0,0,0,0
18,Sep,2005,200,73,2,"19,500",3.74,0,0,0,0
20,Sep,2005,200,45,2,"18,700",2.41,0,0,0,0
22,Sep,2005,200,29,2,"19,000",1.53,0,0,0,0
24,Sep,2005,200,13,2,"19,300",0.67,0,0,0,0
26,Sep,2005,200,18,2,"18,700",0.96,0,0,0,0
28,Sep,2005,200,19,2,"19,400",0.98,0,0,0,0
30,Sep,2005,200,59,2,"21,500",2.74,0,0,0,0
02,Oct,2005,200,14,2,"21,600",0.65,0,0,0,0
04,Oct,2005,200,14,2,"20,600",0.68,0,0,0,0
06,Oct,2005,200,55,2,"26,600",2.07,0,0,0,0
08,Oct,2005,200,31,2,"23,900",1.30,0,0,0,0
10,Oct,2005,200,16,2,"26,500",0.60,0,0,0,0
12,Oct,2005,200,5,2,"26,600",0.19,0,0,0,0
14,Oct,2005,200,4,2,"27,900",0.14,0,0,0,0
16,Oct,2005,200,5,1,"17,600",0.28,0,0,0,0
18,Oct,2005,200,9,2,"17,200",0.52,0,0,0,0
20,Oct,2005,200,12,2,"33,000",0.36,0,0,0,0
